D1,DS1,DSF,DpA,DpB,T1,T2,T3,T4,deltaT,P,M01,M02,VA,VB,D2A,D2B,Ds,TS1,SF,D3A,D3B,DS2A,DS2B,POA,POB,TsA,TsB,SFA,SFB,DgA,YseA,YsynA,YuntA,CaoA,DgB,YseB,YsynB,YuntB,CaoB,Ym,CaO,R
199.0,1614.0,90.0,262.0,297.0,89.0,81.17999999999999,81.66,81.07,0.591,329.66,75.37,85.56,356.0,449.0,412.0,389.0,1475.0,33.32,28.11,125.29,72.2,1232.0,1231.0,23.92,23.98,0.92,1.08,24.01,23.03,115.0,0.14,0.6,0.2,32.58,115.0,0.13,0.62,0.19,32.71,0.94,32.65,95.1
221.0,1611.0,100.0,249.0,292.0,92.0,81.17999999999999,81.97,81.41,0.557,323.08,76.16,69.44,374.0,487.0,402.0,381.0,1496.0,34.88,30.38,121.39,76.45,1234.0,1231.0,23.92,23.98,0.92,1.08,24.01,23.03,113.0,0.23500000000000001,0.6,0.21,32.55,112.0,0.23500000000000001,0.59,0.19,32.78,1.0274999999999999,32.67,94.66499999999998
227.0,1603.0,104.0,250.0,295.0,92.0,81.17999999999999,82.32,81.68,0.632,325.02,77.49,64.08,389.0,476.0,404.0,394.0,1507.0,36.04,29.52,142.02,81.54,1239.0,1235.0,24.63,24.61,1.03,0.98,24.01,23.52,131.0,0.17,0.61,0.2,32.61,135.0,0.13,0.58,0.21,32.7,0.95,32.66,95.05
248.0,1606.0,110.0,249.0,303.0,92.0,81.17999999999999,82.28,81.2,1.075,319.63,87.89,82.47,403.0,483.0,449.0,413.0,1507.0,35.99,29.76,135.76,82.43,1245.0,1241.0,24.63,24.61,1.03,0.98,24.01,23.52,127.0,0.12,0.6,0.2,32.58,130.0,0.14,0.59,0.2,32.67,0.925,32.63,95.18
232.0,1617.0,99.0,261.0,291.0,91.0,81.17999999999999,82.13,81.91,0.287,328.58,76.98,62.38,310.0,423.0,402.0,387.0,1502.0,34.88,28.3,138.09,71.28,1241.0,1236.0,24.63,24.61,1.03,0.98,24.01,23.52,126.0,0.12,0.59,0.21,32.48,124.0,0.13,0.61,0.2,32.52,0.93,32.5,95.14
209.0,1608.0,98.0,284.0,304.0,91.0,81.17999999999999,81.74,81.16,0.575,326.26,75.78,79.79,267.0,363.0,435.0,409.0,1503.0,35.32,27.37,117.6,77.16,1242.0,1237.0,24.21,24.0,1.01,0.98,23.03,21.56,122.0,0.12,0.6,0.2,32.49,125.0,0.11,0.62,0.19,32.47,0.92,32.48,95.18
232.0,1586.0,102.0,265.0,320.0,93.0,81.91,81.82,80.95,0.868,326.03,75.39,90.19,278.0,395.0,457.0,420.0,1492.0,34.29,28.73,158.39,79.44,1236.0,1229.0,24.21,24.0,1.01,0.98,23.03,21.56,119.0,0.11,0.59,0.21,32.57,130.0,0.1,0.61,0.2,32.57,0.91,32.57,95.25
209.0,1606.0,91.0,279.0,278.0,94.0,81.96,82.01,81.17,0.968,328.68,76.09,87.7,266.0,552.0,448.0,348.0,1496.0,34.95,26.79,142.42,75.31,1234.0,1230.0,24.21,24.0,1.01,0.98,23.03,21.56,123.0,0.13,0.59,0.19,32.58,126.0,0.14,0.6,0.21,32.38,0.93,32.48,95.13
291.5,1566.0,53.0,135.5,127.0,82.0,81.85,80.56,79.58500000000001,1.141,344.2125,81.24,98.42,640.0,690.0,349.0,367.0,1502.0,35.18,24.11874999999999,120.4,85.16,1240.0,1238.0,24.11,23.98,0.82,0.87,19.354999999999997,19.354999999999997,105.0,,,,32.24,94.5,,,,32.265,,,
255.0,1566.0,60.0,207.0,186.0,85.0,81.44,80.56,79.58500000000001,1.035,344.2125,83.74,89.32,421.0,541.0,360.0,378.0,1496.0,35.08,24.11874999999999,120.03,80.34,1230.0,1225.0,24.11,23.98,0.82,0.87,19.354999999999997,19.354999999999997,132.0,,,,32.24,94.5,,,,32.265,,,
178.0,1620.0,83.0,263.0,190.0,86.0,81.98,81.78,80.72,1.063,330.03,77.62,76.17,360.0,574.0,414.0,415.0,1491.0,35.79,29.34,134.93,86.72,1223.0,1221.0,24.11,23.98,0.82,0.87,19.354999999999997,19.354999999999997,119.0,0.14,0.61,0.2,32.67,122.0,0.13,0.62,0.19,32.65,0.945,32.66,95.08
236.0,1610.0,110.0,278.0,296.0,92.0,81.97,81.92,80.96,0.961,324.37,76.77,67.32,296.0,397.0,427.0,410.0,1501.0,36.27,28.0,139.12,79.76,1227.0,1221.0,24.38,24.66,0.95,1.02,26.46,25.97,124.0,0.12,0.6,0.2,32.61,125.0,0.1,0.62,0.21,32.58,0.925,32.6,95.18
246.0,1595.0,110.0,282.0,307.0,87.0,81.99,82.25,81.08,1.178,323.07,81.34,77.53,364.0,445.0,446.0,419.0,1496.0,34.9,31.97,136.33,85.17,1232.0,1234.0,24.38,24.66,0.95,1.02,26.46,25.97,128.0,0.14,0.59,0.19,32.52,131.0,0.12,0.61,0.21,32.68,0.93,32.6,95.15
247.0,1607.0,110.0,288.0,304.0,87.0,82.02,82.3,81.19,1.11,319.21,83.69,77.61,358.0,455.0,429.0,423.0,1495.0,34.05,29.02,141.03,96.45,1239.0,1241.0,24.38,24.66,0.95,1.02,26.46,25.97,127.0,0.12,0.59,0.21,32.68,128.0,0.14,0.6,0.2,32.5,0.93,32.59,95.15
211.0,1593.0,100.0,294.0,305.0,87.0,81.93,81.88,81.12,0.757,324.54,79.11,81.27,342.0,414.0,445.0,409.0,1500.0,34.63,27.82,135.27,85.47,1242.0,1239.0,24.45,24.58,0.84,0.88,24.5,25.97,123.0,0.12,0.61,0.21,32.36,122.0,0.14,0.59,0.21,32.55,0.94,32.46,95.08
192.0,1628.0,91.0,289.0,294.0,85.0,82.03,81.79,81.31,0.567,326.12,81.21,76.23,338.0,434.0,410.0,379.0,1499.0,34.58,32.04,144.72,86.93,1243.0,1242.0,24.45,24.58,0.84,0.88,24.5,25.97,119.0,0.11,0.61,0.2,32.63,119.0,0.09,0.62,0.19,32.59,0.91,32.61,95.26
175.0,1634.0,83.0,270.0,271.0,84.0,81.92,81.7,80.54,1.16,327.73,76.5,65.93,415.0,574.0,391.0,341.0,1493.0,35.27,26.58,126.65,83.77,1232.0,1230.0,24.61,24.21,0.97,0.81,26.46,25.48,125.0,0.16,0.59,0.21,32.61,120.0,0.14,0.6,0.19,32.52,0.945,32.57,95.07
160.0,1645.0,77.0,255.0,267.0,84.0,82.1,81.89,80.72,1.163,329.52,83.36,85.18,327.0,558.0,415.0,331.0,1496.0,34.71,31.02,130.72,88.76,1236.0,1243.0,24.61,24.21,0.97,0.81,26.46,25.48,121.0,0.1475,0.6,0.21125,32.37,115.0,0.15,0.58,0.21,32.4,0.949,32.39,95.02
233.0,1599.0,100.0,241.0,288.0,87.0,81.71,81.47,80.63,0.842,320.26,80.29,83.69,411.0,522.0,396.0,390.0,1499.0,34.69,29.3,138.69,80.84,1236.0,1229.0,24.61,24.21,0.97,0.81,26.46,25.48,120.0,0.23500000000000001,0.62,0.21,32.48,117.0,0.23500000000000001,0.58,0.21,32.77,1.0274999999999999,32.63,94.66499999999998
229.0,1599.0,108.0,261.0,306.0,88.0,81.97,81.72,80.92,0.803,322.21,80.29,91.79,247.0,350.0,443.0,403.0,1512.0,35.7,25.64,135.52,74.69,1247.0,,24.51,24.28,0.97,0.84,25.97,23.03,131.0,0.11,0.61,0.21,32.6,132.0,0.13,0.59,0.21,32.58,0.93,32.59,95.15
184.0,1614.0,84.0,220.0,301.0,85.0,81.78,81.55,80.87,0.778,328.7,79.93,88.42,513.0,460.0,348.0,415.0,1500.0,35.29,31.16,124.64,89.01,1244.0,,24.51,24.28,0.97,0.84,25.97,23.03,127.0,0.14,0.58,0.2,32.46,127.0,0.1,0.6,0.2,32.51,0.91,32.49,95.24
131.0,1659.0,67.0,145.0,312.0,84.0,81.67,80.85,80.63,0.223,329.1,84.05,86.82,608.0,518.0,322.0,434.0,1501.0,35.07,29.09,147.92,91.68,1232.0,,24.51,24.28,0.97,0.84,25.97,23.03,114.0,,,,32.24,127.0,0.16,0.59,0.21,32.58,,32.58,
203.0,1602.0,92.0,240.0,284.0,88.0,81.56,81.33,81.02,0.306,329.54,78.93,61.14,325.0,363.0,387.0,395.0,1495.0,35.2,24.11874999999999,149.02,83.08,1241.0,1239.0,24.26,24.18,1.17,1.11,23.03,23.52,116.0,0.1,0.62,0.2,32.61,117.0,0.09,0.61,0.19,32.67,0.905,32.64,95.29
165.0,1614.0,78.0,247.0,164.0,87.0,81.9,81.67,80.97,0.694,331.96,76.01,62.0,378.0,563.0,395.0,364.0,1498.0,35.18,25.51,127.4,86.26,1225.0,1224.0,24.26,24.18,1.17,1.11,23.03,23.52,115.0,0.17,0.59,0.21,32.6,109.0,0.22,0.61,0.2,32.59,1.0,32.6,94.78
189.0,1650.0,90.0,236.0,276.0,88.0,82.23,81.98,81.42,0.561,329.66,77.7,52.39,385.0,485.0,393.0,348.0,1505.0,35.36,30.35,136.89,62.24,1239.0,1238.0,24.26,24.18,1.17,1.11,23.03,23.52,112.0,0.08,0.59,0.2,32.51,109.0,0.1,0.6,0.2,32.38,0.885,32.45,95.36
151.0,1668.0,57.0,199.0,127.0,85.0,81.9,80.56,80.74,0.64,344.2125,77.15,63.3,459.0,646.0,378.0,351.0,1504.0,34.8,28.42,127.22,66.26,1246.0,1244.0,24.48,24.39,1.14,1.26,25.97,24.99,120.0,0.13,0.61,0.19,32.61,94.5,0.11,0.58,0.22,32.59,0.92,32.6,95.2
194.0,1638.0,85.0,264.0,176.0,88.0,82.11,81.85,81.38,0.469,330.49,77.94,81.68,314.0,545.0,419.0,390.0,1507.0,35.02,31.64,139.36,68.36,1240.0,1237.0,24.48,24.39,1.14,1.26,25.97,24.99,135.0,0.14,0.57,0.2,32.42,94.5,0.16,0.59,0.2,32.65,0.93,32.54,95.14
221.0,1619.0,103.0,272.0,310.0,91.0,82.06,81.83,81.23,0.606,324.58,77.77,94.69,297.0,403.0,446.0,406.0,1498.0,34.35,29.95,146.06,86.27,1238.0,1237.0,24.48,24.39,1.14,1.26,25.97,24.99,132.0,0.15,0.6,0.21,32.56,134.0,0.13,0.59,0.21,32.64,0.945,32.6,95.07
223.0,1614.0,100.0,251.0,291.0,92.0,82.38,82.18,81.52,0.664,325.72,78.63,78.97,385.0,445.0,406.0,388.0,1497.0,33.87,30.15,121.51,79.77,1241.0,1237.0,24.66,24.31,1.19,1.29,24.99,24.5,117.0,0.21,0.57,0.21,32.77,118.0,0.23500000000000001,0.56,0.21,32.35,1.0,32.56,94.78
232.0,1614.0,102.0,273.0,311.0,92.0,82.13,81.93,81.31,0.612,319.97,81.47,85.31,318.0,389.0,438.0,407.0,1510.0,35.12,28.91,122.25,72.09,1251.0,1251.0,24.66,24.31,1.19,1.29,24.99,24.5,122.0,0.18,0.58,0.21,32.65,126.0,0.12,0.56,0.22,32.78,0.935,32.72,95.14
226.0,1607.0,103.0,295.0,319.0,92.0,81.87,81.64,80.91,0.734,320.19,78.69,91.26,336.0,427.0,439.0,422.0,1507.0,35.71,26.83,131.58,91.64,1242.0,1244.0,24.66,24.31,1.19,1.29,24.99,24.5,140.0,0.14,0.59,0.21,32.42,137.0,0.12,0.57,0.22,32.51,0.925,32.47,95.16
206.0,1566.0,53.0,189.0,127.0,86.0,81.25,80.56,80.38,0.639,344.2125,79.12,91.83,514.0,603.0,423.0,338.0,1491.0,34.0,29.29,129.57,90.4,1243.0,1243.0,24.59,24.21,1.2,1.27,21.56,21.07,128.0,,,,32.24,94.5,,,,32.265,,,
229.0,1621.0,104.0,236.0,303.0,89.0,82.25,80.56,80.79,1.135,344.2125,79.95,90.41,321.0,456.0,423.0,372.0,1501.0,35.22,24.57,148.48,64.41,1236.0,1233.0,24.59,24.21,1.2,1.27,21.56,21.07,123.0,0.17,0.62,0.2,32.61,127.0,0.13,0.61,0.19,32.58,0.96,32.6,94.99
212.0,1625.0,90.0,207.0,277.0,86.0,82.33,81.42,81.42,0.794,331.0,82.55,95.92,390.0,444.0,455.0,409.0,1510.0,35.22,30.63,130.21,61.29,1242.0,1240.0,24.59,24.21,1.2,1.27,21.56,21.07,122.0,0.15,0.6,0.19,32.72,129.0,0.14,0.58,0.21,32.78,0.935,32.730000000000004,95.15
212.0,1647.0,96.0,224.0,292.0,87.0,82.4,82.14,81.5,0.639,326.97,86.08,78.4,440.0,475.0,419.0,382.0,1500.0,34.33,33.57,151.4,73.02,1244.0,1243.0,25.23,25.46,1.15,1.21,31.85,32.83,132.0,0.17,0.57,0.2,32.64,132.0,0.19,0.6,0.19,32.52,0.96,32.58,94.99
129.0,1678.0,66.0,307.5,197.0,81.0,82.02,81.92,81.05,0.871,329.96,84.71,89.83,392.0,649.0,460.0,275.5,1509.0,35.45,31.72,105.62,60.67,1246.0,,25.23,25.46,1.15,1.21,31.85,32.83,136.0,0.13,0.59,0.19,32.6,126.0,,,,,,,
208.0,1640.0,92.0,275.0,302.0,87.0,81.87,81.74,81.33,0.416,324.92,85.22,77.63,341.0,428.0,377.0,404.0,1502.0,34.61,32.8,125.12,87.7,1252.0,1250.0,25.23,25.46,1.15,1.21,31.85,32.83,124.0,0.15,0.6,0.2,32.57,122.0,0.1,0.57,0.22,32.63,0.92,32.6,95.2
198.0,1635.0,88.0,242.0,281.0,85.0,81.92,81.71,80.96,0.748,332.4,79.27,70.51,475.0,480.0,377.0,402.0,1477.0,33.65,36.2,90.04,97.79,1232.0,1232.0,,,,,,,114.0,0.16,0.61,0.21,32.65,115.0,0.18,0.59,0.19,32.48,0.97,32.57,94.94
198.0,1672.0,87.0,200.0,266.0,86.0,81.86,81.63,81.07,0.552,330.03,80.78,61.43,454.0,462.0,360.0,371.0,1478.0,33.14,36.82,107.11,75.67,1236.0,1234.0,,,,,,,111.0,0.14,0.58,0.22,32.68,110.0,0.17,0.6,0.2,32.74,0.955,32.71,95.04
209.0,1665.0,96.0,240.0,282.0,88.0,82.47,82.23,81.57,0.661,330.05,84.49,69.16,407.0,490.0,394.0,388.0,1494.0,35.03,37.14875000000001,125.54,80.61,1242.0,1240.0,,,,,,,118.0,0.11,0.59,0.2,32.4,119.0,0.13,0.62,0.19,32.265,0.92,32.33,95.15
237.0,1666.0,100.0,257.0,291.0,90.0,82.55,82.37,81.69,0.678,329.94,86.88,80.63,351.0,418.0,420.0,402.0,1487.0,33.89,37.14875000000001,117.88,84.92,1237.0,1235.0,23.82,23.75,1.09,1.12,32.83,32.34,124.0,0.12,0.59,0.21,32.51,120.0,0.11,0.61,0.22,32.61,0.93,32.56,95.14
218.0,1676.0,104.0,215.0,310.0,90.0,82.28,82.1,81.34,0.756,329.65,87.47,68.49,401.0,436.0,429.0,396.0,1489.0,34.56,36.94,126.18,86.55,1232.0,1233.0,23.82,23.75,1.09,1.12,32.83,32.34,135.0,0.12,0.58,0.2,32.77,134.0,0.14,0.61,0.19,32.76,0.92,32.730000000000004,95.23
239.0,1670.0,106.0,264.0,294.0,90.0,82.06,81.89,81.16,0.726,318.69,93.07,61.18,328.0,428.0,434.0,394.0,1500.0,35.39,37.14875000000001,123.13,73.19,1241.0,1238.0,23.82,23.75,1.09,1.12,32.83,32.34,126.0,0.13,0.6,0.2,32.66,125.0,0.11,0.62,0.21,32.73,0.935,32.7,95.14
224.0,1679.0,104.0,241.0,298.0,90.0,82.05,81.8,81.23,0.564,319.48,90.34,60.29,352.0,410.0,430.0,401.0,1493.0,33.77,35.71,113.12,76.0,1249.0,1244.0,24.34,24.59,1.03,1.09,29.89,29.4,128.0,0.11,0.59,0.19,32.5,126.0,0.13,0.61,0.2,32.63,0.915,32.57,95.22
184.0,1702.0,85.0,220.0,319.0,87.0,82.31,82.02,81.93,0.519,332.15,84.93,70.07,485.0,358.0,351.0,436.0,1489.0,33.81,34.93,115.61,83.46,1244.0,1240.0,24.34,24.59,1.03,1.09,29.89,29.4,125.0,0.1,0.6,0.21,32.71,131.0,0.12,0.62,0.19,32.69,0.92,32.7,95.22
186.0,1702.0,90.0,234.0,291.0,88.0,81.56,81.3,80.86,0.444,320.84,80.8,46.51,474.0,479.0,342.0,400.0,1490.0,34.09,31.91,114.36,82.36,1238.0,1234.0,24.34,24.59,1.03,1.09,29.89,29.4,131.0,0.11,0.61,0.22,32.8,130.0,0.12,0.58,0.21,32.59,0.925,32.7,95.19
221.0,1673.0,104.0,220.0,308.0,89.0,81.98,81.72,80.95,0.775,322.56,81.5,61.74,302.0,366.0,429.0,407.0,1493.0,35.03,32.71,109.38,74.73,1232.0,1227.0,24.65,24.6,1.02,1.07,32.83,32.34,126.0,0.14,0.6,0.2,32.71,126.0,0.16,0.57,0.21,32.65,0.94,32.68,95.11
250.0,1647.0,110.0,223.0,307.0,90.0,82.48,82.3,81.2,1.106,319.83,85.47,72.2,380.0,439.0,432.0,417.0,1512.0,36.1,25.9,119.72,76.51,1242.0,1240.0,24.65,24.6,1.02,1.07,32.83,32.34,140.0,0.13,0.61,0.2,32.61,139.0,0.15,0.58,0.22,32.57,0.945,32.59,95.07
230.0,1662.0,110.0,254.0,315.0,89.0,82.48,82.31,81.16,1.149,319.94,88.33,69.3,302.0,396.0,423.0,408.0,1509.0,35.71,31.3,130.54,77.5,1247.0,1245.0,24.65,24.6,1.02,1.07,32.83,32.34,142.0,0.08,0.58,0.2,32.78,144.0,0.09,0.59,0.19,32.75,0.865,32.730000000000004,95.51
127.5,1566.0,53.0,174.0,189.0,77.0,81.17999999999999,80.56,79.58500000000001,0.956,344.2125,84.48,69.42,656.875,700.5,244.5,275.5,1497.0,34.53,33.74,87.89,99.76,1241.0,1245.0,24.24,24.65,0.89,0.96,29.4,30.38,135.0,0.09,0.55,0.21,32.55,142.0,0.1,0.57,0.2,32.61,0.86,32.58,95.51
202.0,1566.0,69.0,206.0,271.0,82.0,81.17999999999999,80.56,79.58500000000001,0.905,344.2125,82.23,76.8,454.0,609.0,376.0,315.0,1487.0,35.55,29.19,113.85,96.34,1219.0,1219.0,24.24,24.65,0.89,0.96,29.4,30.38,115.0,0.11,0.56,0.2,32.67,122.0,0.13,0.59,0.22,32.51,0.905,32.59,95.28
255.0,1621.0,109.0,287.0,291.0,87.0,82.43,82.22,80.93,1.291,320.41,81.84,79.48,360.0,475.0,443.0,415.0,1500.0,35.34,32.77,98.45,94.84,1240.0,1239.0,24.24,24.65,0.89,0.96,29.4,30.38,126.0,0.15,0.6,0.19,32.800000000000004,125.0,0.13,0.59,0.2,32.78500000000001,0.93,32.730000000000004,95.19
231.0,1627.0,107.0,246.0,316.0,85.0,82.43,82.25,80.95,1.298,318.96,84.83,73.35,299.0,397.0,456.0,403.0,1498.0,33.9,36.11,98.89,76.76,1246.0,1245.0,25.04,25.21,1.08,1.2,27.44,28.42,133.0,0.12,0.57,0.21,32.54,133.0,0.17,0.55,0.21,32.67,0.915,32.61,95.23
225.0,1606.0,99.0,205.0,306.0,83.0,82.35,82.15,81.01,1.147,319.55,87.45,62.81,436.0,494.0,423.0,380.0,1499.0,34.59,30.36,114.48,68.92,1242.0,1236.0,25.04,25.21,1.08,1.2,27.44,28.42,125.0,0.16,0.59,0.19,32.68,122.0,0.13,0.57,0.21,32.54,0.925,32.61,95.18
214.0,1612.0,92.0,208.0,300.0,83.0,81.74,81.51,80.43,1.075,326.17,80.47,59.75,419.0,515.0,398.0,382.0,1492.0,34.67,29.7,130.45,67.42,1239.0,1242.0,25.04,25.21,1.08,1.2,27.44,28.42,130.0,0.15,0.58,0.19,32.800000000000004,130.0,0.12,0.59,0.2,32.77,0.915,32.730000000000004,95.26
253.0,1623.0,110.0,241.0,304.0,87.0,82.13,81.89,80.68,1.213,319.96,83.6,79.75,315.0,410.0,451.0,407.0,1491.0,34.75,31.62,100.55,74.1,1236.0,1234.0,24.58,24.81,1.03,0.96,30.38,29.4,125.0,0.11,0.58,0.19,32.66,125.0,0.13,0.57,0.21,32.52,0.895,32.59,95.33
181.0,1604.0,74.0,262.0,222.0,82.0,82.41,81.53,81.15,0.909,344.2125,84.87,74.37,432.0,581.0,429.0,393.0,1501.0,34.84,34.22,76.11,93.71,1244.0,1242.0,24.58,24.81,1.03,0.96,30.38,29.4,116.0,0.14,0.55,0.21,32.49,116.0,0.16,0.59,0.19,32.59,0.92,32.54,95.19
200.0,1566.0,68.0,223.0,196.0,82.0,82.04,80.56,81.01,0.695,344.2125,84.01,46.4,479.0,621.0,374.0,450.0,1486.0,33.02,32.35,103.89,105.64,1243.0,1245.0,24.58,24.81,1.03,0.96,30.38,29.4,122.0,0.13,0.6,0.2,32.800000000000004,137.0,0.14,0.58,0.21,32.68,0.93,32.730000000000004,95.18
200.0,1640.0,92.0,172.0,277.0,84.0,81.73,81.46,80.85,0.615,321.53,80.71,54.03,481.0,523.0,368.0,353.0,1488.0,34.7,28.24,124.58,70.04,1233.0,1234.0,24.48,24.66,1.35,1.19,29.4,28.91,115.0,0.12,0.61,0.21,32.75,116.0,0.13,0.62,0.2,32.63,0.945,32.69,95.09
210.0,1657.0,96.0,235.0,286.0,84.0,82.06,81.77,81.14,0.634,321.91,82.83,83.51,347.0,428.0,402.0,376.0,1504.0,35.76,30.99,88.15,63.22,1238.0,1239.0,24.48,24.66,1.35,1.19,29.4,28.91,118.0,0.18,0.6,0.21,32.71,119.0,0.12,0.58,0.19,32.59,0.94,32.65,95.11
201.0,1649.0,99.0,248.0,295.0,84.0,82.51,82.29,81.51,0.773,321.67,86.67,64.95,448.0,536.0,412.0,395.0,1497.0,34.67,29.24,101.1,70.77,1241.0,1244.0,24.48,24.66,1.35,1.19,29.4,28.91,121.0,0.23,0.62,0.2,32.61,121.0,0.21,0.61,0.21,32.62,1.0274999999999999,32.62,94.66499999999998
227.0,1654.0,105.0,250.0,319.0,85.0,82.34,82.19,81.31,0.879,318.65,86.77,85.31,361.0,427.0,449.0,420.0,1496.0,33.95,34.0,112.24,78.69,1247.0,1248.0,24.77,24.83,0.95,1.08,30.87,30.38,135.0,0.15,0.56,0.21,32.61,134.0,0.18,0.6,0.19,32.71,0.945,32.66,95.08
212.0,1641.0,96.0,245.0,315.0,84.0,82.11,81.97,81.15,0.815,320.43,85.55,74.43,388.0,435.0,414.0,408.0,1494.0,33.95,33.29,112.47,82.4,1238.0,1240.0,24.77,24.83,0.95,1.08,30.87,30.38,133.0,0.13,0.58,0.2,32.5,133.0,0.11,0.59,0.19,32.78500000000001,0.9,32.66,95.32
206.0,1631.0,89.0,190.0,291.0,84.0,81.98,81.76,81.17,0.593,324.07,81.84,41.22,477.0,533.0,355.0,354.0,1492.0,34.83,30.38,125.59,67.88,1236.0,1234.0,24.77,24.83,0.95,1.08,30.87,30.38,120.0,0.12,0.61,0.19,32.6,120.0,0.13,0.58,0.2,32.74,0.915,32.67,95.24
207.0,1634.0,92.0,194.0,304.0,84.0,82.09,81.95,81.3,0.648,323.34,82.9,46.1,485.0,524.0,356.0,358.0,1497.0,35.81,31.97,117.01,68.75,1229.0,1230.0,24.18,24.11,1.15,0.99,28.42,28.91,122.0,0.13,0.59,0.22,32.36,122.0,0.1,0.61,0.19,32.49,0.92,32.43,95.18
210.0,1639.0,94.0,205.0,298.0,84.0,82.09,82.12,81.47,0.653,322.18,84.38,52.66,481.0,510.0,363.0,372.0,1500.0,35.21,32.1,107.17,64.4,1242.0,1243.0,24.18,24.11,1.15,0.99,28.42,28.91,125.0,0.12,0.58,0.2,32.39,124.0,0.13,0.6,0.21,32.57,0.92,32.48,95.18
214.0,1645.0,97.0,217.0,291.0,84.0,82.09,82.3,81.64,0.658,321.02,85.86,59.21,478.0,496.0,370.0,386.0,1504.0,35.5,31.42,97.33,60.06,1244.0,1242.0,24.18,24.11,1.15,0.99,28.42,28.91,127.0,0.11,0.54,0.21,32.71,126.0,0.14,0.58,0.19,32.61,0.885,32.66,95.39
216.0,1639.0,99.0,228.0,293.0,83.0,82.44,82.39,81.75,0.638,319.98,87.17,71.98,465.0,475.0,386.0,389.0,1495.0,34.38,29.89,87.94,63.38,1244.0,1242.0,24.81,24.93,0.97,0.92,28.91,27.44,127.0,0.16,0.58,0.21,32.75,126.0,0.12,0.6,0.2,32.61,0.935,32.68,95.14
216.0,1659.0,99.0,245.0,315.0,85.0,82.32,82.14,81.68,0.462,319.5,88.12,78.04,424.0,410.0,398.0,404.0,1492.0,33.8,32.76,100.39,81.55,1244.0,1245.0,24.81,24.93,0.97,0.92,28.91,27.44,131.0,0.14,0.59,0.19,32.62,134.0,0.17,0.58,0.22,32.68,0.945,32.65,95.08
212.0,1655.0,100.0,235.0,306.0,86.0,82.14,81.93,81.41,0.523,319.86,85.58,74.35,419.0,443.0,407.0,394.0,1493.0,34.45,30.68,107.69,82.45,1238.0,1241.0,24.81,24.93,0.97,0.92,28.91,27.44,129.0,0.1,0.61,0.2,32.55,128.0,0.18,0.59,0.21,32.59,0.945,32.57,95.07
223.0,1639.0,97.0,231.0,301.0,85.0,82.14,81.97,81.3,0.672,322.49,85.4,75.08,431.0,417.0,391.0,407.0,1493.0,34.05,30.68,90.56,84.08,1240.0,1242.0,24.04,24.27,1.16,1.21,30.38,29.89,120.0,0.12,0.56,0.21,32.66,124.0,0.15,0.58,0.22,32.51,0.92,32.59,95.2
194.0,1651.0,85.0,156.0,300.0,83.0,82.09,82.05,81.27,0.781,327.25,84.63,80.12,539.0,448.0,267.0,411.0,1493.0,33.83,32.94,60.62,84.64,1245.0,1242.0,24.04,24.27,1.16,1.21,30.38,29.89,93.0,0.14,0.58,0.2,32.74,122.0,0.13,0.58,0.22,32.65,0.925,32.7,95.19
166.0,1661.0,73.0,135.5,297.0,80.0,82.09,82.16,81.24,0.917,332.34,84.05,85.58,644.0,479.0,244.5,425.0,1493.0,34.32,31.29,45.04125,84.74,1238.0,1238.0,24.04,24.27,1.16,1.21,30.38,29.89,93.0,0.21,0.59,0.21,32.72,122.0,0.23500000000000001,0.6,0.2,32.78500000000001,1.025,32.730000000000004,94.68
168.0,1663.0,77.0,135.5,296.0,81.0,82.34,82.24,81.25,0.989,330.95,84.03,89.13,603.0,488.0,244.5,429.0,1495.0,34.1,28.55,52.97,82.63,1240.0,1242.0,24.47,24.69,1.03,0.91,28.91,27.93,93.0,0.17,0.57,0.19,32.52,123.0,0.15,0.59,0.21,32.61,0.94,32.57,95.09
226.0,1641.0,103.0,253.0,325.0,84.0,81.92,81.73,80.8,0.927,319.64,88.72,84.54,232.0,309.0,442.0,432.0,1499.0,34.71,33.97,103.9,68.11,1248.0,1246.0,24.47,24.69,1.03,0.91,28.91,27.93,133.0,0.14,0.59,0.19,32.63,131.0,0.16,0.6,0.2,32.46,0.94,32.55,95.09
238.0,1632.0,110.0,239.0,325.0,85.0,82.3,82.11,81.07,1.039,319.95,85.72,69.56,304.0,377.0,462.0,414.0,1495.0,33.91,30.96,144.77,68.67,1247.0,1246.0,24.47,24.69,1.03,0.91,28.91,27.93,136.0,0.21,0.62,0.21,32.78,137.0,0.23,0.63,0.2,32.7,1.0274999999999999,32.730000000000004,94.66499999999998
244.0,1626.0,109.0,276.0,319.0,85.0,82.11,81.9,80.57,1.32,319.78,82.06,89.52,313.0,382.0,467.0,439.0,1495.0,34.01,29.03,113.54,87.52,1243.0,1242.0,25.3,25.22,0.98,0.96,27.44,27.93,143.0,,,,32.24,140.0,,,,32.265,,,
243.0,1639.0,110.0,240.0,323.0,84.0,82.15,81.99,80.81,1.182,319.99,83.4,76.22,265.0,337.0,460.0,434.0,1509.0,35.53,32.16,122.36,73.58,1244.0,1246.0,25.3,25.22,0.98,0.96,27.44,27.93,139.0,0.13,0.57,0.22,32.69,137.0,0.16,0.6,0.2,32.77,0.94,32.73,95.12
